PFco_Code,tahun,bulan,stok_awal,stok_masuk,penjualan,stok_akhir,safety_stock,status_stok
691,2022,1,157.68,314.68,594.22,0.0,131.17,stockout
691,2022,2,0.0,0.0,0.0,0.0,131.17,stockout
691,2022,3,0.0,509.7,481.4,28.3,131.17,understock
691,2022,4,28.3,0.0,0.0,24.77,131.17,understock
691,2022,5,24.77,179.94,156.2,48.51,131.17,understock
691,2022,6,48.51,52.96,0.0,96.15,131.17,understock
691,2022,7,96.15,1536.83,1408.1,224.88,131.17,normal
691,2022,8,224.88,101.52,256.0,70.4,131.17,understock
691,2022,9,70.4,209.01,154.2,125.21,131.17,understock
691,2022,10,125.21,487.01,361.3,250.92,131.17,normal
691,2022,11,250.92,117.54,154.3,214.16,131.17,normal
691,2022,12,214.16,86.97,108.43,192.7,131.17,normal
691,2023,1,192.7,0.0,0.0,173.23,131.17,normal
691,2023,2,173.23,0.0,0.0,152.92,131.17,normal
691,2023,3,152.92,254.96,260.36,147.52,131.17,normal
691,2023,4,147.52,558.97,360.2,346.29,131.17,normal
691,2023,5,346.29,0.0,0.0,295.34,131.17,normal
691,2023,6,295.34,108.68,104.9,299.12,131.17,normal
691,2023,7,299.12,224.95,225.3,298.77,131.17,normal
691,2023,8,298.77,100.46,139.9,259.33,131.17,normal
691,2023,9,259.33,46.49,155.6,150.22,131.17,normal
691,2023,10,150.22,849.41,830.0,169.63,131.17,normal
691,2023,11,169.63,174.9,156.6,187.93,131.17,normal
691,2023,12,187.93,60.09,51.0,197.02,131.17,normal
691,2024,1,197.02,110.71,155.5,152.23,131.17,normal
691,2024,2,152.23,98.12,203.1,47.25,131.17,understock
691,2024,3,47.25,32.66,103.0,0.0,131.17,stockout
691,2024,4,0.0,171.75,208.8,0.0,131.17,stockout
691,2024,5,0.0,356.12,368.7,0.0,131.17,stockout
691,2024,6,0.0,168.98,105.3,63.68,131.17,understock
691,2024,7,63.68,81.25,157.3,0.0,131.17,stockout
692,2021,1,855.64,479.92,613.18,722.38,253.21,normal
692,2021,2,722.38,755.22,850.6,627.0,253.21,normal
692,2021,3,627.0,117.87,0.0,696.56,253.21,normal
692,2021,4,696.56,557.41,764.1,489.87,253.21,normal
692,2021,5,489.87,0.0,0.0,454.74,253.21,normal
692,2021,6,454.74,266.41,328.6,392.55,253.21,normal
692,2021,7,392.55,0.0,0.0,338.76,253.21,normal
692,2021,8,338.76,145.0,273.5,210.26,253.21,understock
692,2021,9,210.26,261.48,256.9,214.84,253.21,understock
692,2021,10,214.84,177.5,127.2,265.14,253.21,normal
692,2021,11,265.14,61.69,60.7,266.13,253.21,normal
692,2021,12,266.13,390.82,359.3,297.65,253.21,normal
692,2022,1,297.65,421.43,970.0,0.0,253.21,stockout
692,2022,2,0.0,901.08,797.2,103.88,253.21,understock
692,2022,3,103.88,2769.69,1980.1,893.47,253.21,normal
692,2022,4,893.47,284.78,394.1,784.15,253.21,normal
692,2022,5,784.15,409.48,389.8,803.83,253.21,normal
692,2022,6,803.83,1123.03,1190.2,736.66,253.21,normal
692,2022,7,736.66,230.33,317.7,649.29,253.21,normal
692,2022,8,649.29,642.44,633.8,657.93,253.21,normal
692,2022,9,657.93,1260.79,1200.8,717.92,253.21,normal
692,2022,10,717.92,863.32,598.2,983.04,253.21,normal
692,2022,11,983.04,147.7,343.1,787.64,253.21,normal
692,2022,12,787.64,301.6,271.7,817.54,253.21,normal
692,2023,1,817.54,509.04,470.3,856.28,253.21,normal
692,2023,2,856.28,642.95,616.6,882.63,253.21,normal
692,2023,3,882.63,918.17,1782.0,18.8,253.21,understock
692,2023,4,18.8,219.82,118.9,119.72,253.21,understock
692,2023,5,119.72,1619.68,1243.4,496.0,253.21,normal
692,2023,6,496.0,774.55,693.8,576.75,253.21,normal
692,2023,7,576.75,2565.49,2329.4,812.84,253.21,normal
692,2023,8,812.84,2900.22,1991.4,1721.66,253.21,overstock
692,2023,9,1721.66,209.48,429.3,1501.84,253.21,overstock
692,2023,10,1501.84,288.58,638.3,1152.12,253.21,overstock
692,2023,11,1152.12,1302.15,1167.4,1286.87,253.21,overstock
692,2023,12,1286.87,399.42,405.7,1280.59,253.21,overstock
692,2024,1,1280.59,956.17,974.2,1262.56,253.21,overstock
692,2024,2,1262.56,673.67,852.5,1083.73,253.21,normal
692,2024,3,1083.73,484.22,458.7,1109.25,253.21,overstock
692,2024,4,1109.25,566.66,640.4,1035.51,253.21,normal
692,2024,5,1035.51,232.38,229.8,1038.09,253.21,normal
692,2024,6,1038.09,634.86,406.0,1266.95,253.21,overstock
692,2024,7,1266.95,945.08,988.2,1223.83,253.21,overstock
694,2024,3,75.22,63.63,70.6,68.25,21.25,normal
695,2021,1,158.85,193.24,174.67,177.42,35.51,normal
696,2023,6,125.67,180.47,119.5,186.64,38.73,normal
696,2023,7,186.64,0.0,0.0,160.61,38.73,normal
696,2023,8,160.61,33.96,31.8,162.77,38.73,normal
696,2023,9,162.77,0.0,0.0,153.62,38.73,normal
696,2023,10,153.62,431.16,299.3,285.48,38.73,overstock
706,2021,1,597.12,1144.73,863.7,878.15,129.44,overstock
706,2021,2,878.15,957.9,858.81,977.24,129.44,overstock
706,2021,3,977.24,858.46,625.32,1210.38,129.44,overstock
706,2021,4,1210.38,459.58,646.71,1023.25,129.44,overstock
706,2021,5,1023.25,161.62,264.02,920.85,129.44,overstock
706,2021,6,920.85,324.33,613.38,631.8,129.44,normal
706,2021,7,631.8,566.49,1038.91,159.38,129.44,normal
706,2021,8,159.38,269.61,426.47,2.52,129.44,understock
706,2021,9,2.52,285.92,279.0,9.44,129.44,understock
706,2021,10,9.44,173.5,167.99,14.95,129.44,understock
706,2021,11,14.95,758.96,816.08,0.0,129.44,stockout
706,2021,12,0.0,769.92,748.55,21.37,129.44,understock
706,2022,1,21.37,580.34,525.4,76.31,129.44,understock
706,2022,2,76.31,1279.77,1194.84,161.24,129.44,normal
706,2022,3,161.24,534.43,958.07,0.0,129.44,stockout
706,2022,4,0.0,409.97,362.05,47.92,129.44,understock
706,2022,5,47.92,513.83,510.95,50.8,129.44,understock
706,2022,6,50.8,643.62,596.17,98.25,129.44,understock
706,2022,7,98.25,744.48,468.92,373.81,129.44,normal
706,2022,8,373.81,587.55,392.58,568.78,129.44,normal
706,2022,9,568.78,205.31,392.4,381.69,129.44,normal
706,2022,10,381.69,240.5,244.85,377.34,129.44,normal
706,2022,11,377.34,453.7,389.1,441.94,129.44,normal
706,2022,12,441.94,749.16,680.22,510.88,129.44,normal
706,2023,1,510.88,820.28,866.11,465.05,129.44,normal
706,2023,2,465.05,967.95,856.91,576.09,129.44,normal
706,2023,3,576.09,501.07,549.47,527.69,129.44,normal
706,2023,4,527.69,370.15,341.8,556.04,129.44,normal
706,2023,5,556.04,535.57,486.8,604.81,129.44,normal
706,2023,6,604.81,257.74,445.5,417.05,129.44,normal
706,2023,7,417.05,404.63,559.96,261.72,129.44,normal
706,2023,8,261.72,475.53,377.1,360.15,129.44,normal
706,2023,9,360.15,332.73,371.14,321.74,129.44,normal
706,2023,10,321.74,251.57,235.4,337.91,129.44,normal
706,2023,11,337.91,279.11,542.74,74.28,129.44,understock
706,2023,12,74.28,1435.24,930.77,578.75,129.44,normal
706,2024,1,578.75,196.49,382.93,392.31,129.44,normal
706,2024,2,392.31,1177.23,813.68,755.86,129.44,normal
706,2024,3,755.86,718.13,427.0,1046.99,129.44,overstock
706,2024,4,1046.99,515.86,477.41,1085.44,129.44,overstock
706,2024,5,1085.44,422.58,420.8,1087.22,129.44,overstock
706,2024,6,1087.22,1089.09,723.7,1452.61,129.44,overstock
706,2024,7,1452.61,386.19,394.2,1444.6,129.44,overstock
707,2021,1,48.31,41.08,68.48,20.91,12.06,normal
707,2021,2,20.91,9.25,16.94,13.22,12.06,normal
707,2021,3,13.22,21.12,17.0,17.34,12.06,normal
707,2021,4,17.34,42.01,32.1,27.25,12.06,normal
707,2021,5,27.25,10.54,0.0,35.65,12.06,normal
707,2021,6,35.65,0.0,0.0,31.48,12.06,normal
707,2021,7,31.48,3.67,17.05,18.1,12.06,normal
707,2021,8,18.1,43.75,49.38,12.47,12.06,normal
707,2021,9,12.47,71.23,50.72,32.98,12.06,normal
707,2021,10,32.98,65.31,116.2,0.0,12.06,stockout
707,2021,11,0.0,33.46,49.78,0.0,12.06,stockout
707,2021,12,0.0,38.1,68.64,0.0,12.06,stockout
707,2022,1,0.0,0.0,0.0,0.0,12.06,stockout
707,2022,2,0.0,78.43,48.77,29.66,12.06,normal
707,2022,3,29.66,74.25,83.16,20.75,12.06,normal
707,2022,4,20.75,0.0,0.0,18.07,12.06,normal
707,2022,5,18.07,82.12,50.05,50.14,12.06,normal
707,2022,6,50.14,21.53,50.08,21.59,12.06,normal
707,2022,7,21.59,97.29,66.69,52.19,12.06,normal
707,2022,8,52.19,72.46,50.5,74.15,12.06,normal
707,2022,9,74.15,106.37,99.26,81.26,12.06,normal
707,2022,10,81.26,11.25,0.0,83.79,12.06,normal
707,2022,11,83.79,137.6,123.87,97.52,12.06,overstock
707,2022,12,97.52,0.0,0.0,92.01,12.06,overstock
707,2023,1,92.01,54.14,49.74,96.41,12.06,overstock
707,2023,2,96.41,99.44,99.48,96.37,12.06,overstock
707,2023,3,96.37,48.96,33.78,111.55,12.06,overstock
707,2023,4,111.55,77.76,49.18,140.13,12.06,overstock
707,2023,5,140.13,146.44,133.26,153.31,12.06,overstock
707,2023,6,153.31,16.06,16.3,153.07,12.06,overstock
707,2023,7,153.07,37.32,37.73,152.66,12.06,overstock
707,2023,8,152.66,163.14,98.96,216.84,12.06,overstock
707,2023,9,216.84,79.89,51.37,245.36,12.06,overstock
707,2023,10,245.36,101.05,67.34,279.07,12.06,overstock
707,2023,11,279.07,0.0,0.0,245.34,12.06,overstock
707,2023,12,245.34,77.36,68.5,254.2,12.06,overstock
707,2024,1,254.2,156.91,139.7,271.41,12.06,overstock
707,2024,2,271.41,50.13,49.8,271.74,12.06,overstock
707,2024,3,271.74,0.0,0.0,248.13,12.06,overstock
707,2024,4,248.13,16.92,17.2,247.85,12.06,overstock
707,2024,5,247.85,8.63,7.2,249.28,12.06,overstock
707,2024,6,249.28,3.77,3.5,249.55,12.06,overstock
707,2024,7,249.55,102.54,66.0,286.09,12.06,overstock
708,2021,1,452.79,397.92,291.13,559.58,125.69,normal
708,2021,2,559.58,324.56,541.78,342.36,125.69,normal
708,2021,3,342.36,280.53,553.69,69.2,125.69,understock
708,2021,4,69.2,277.12,243.2,103.12,125.69,understock
708,2021,5,103.12,71.17,64.62,109.67,125.69,understock
708,2021,6,109.67,766.65,457.04,419.28,125.69,normal
708,2021,7,419.28,290.5,314.28,395.5,125.69,normal
708,2021,8,395.5,242.38,199.04,438.84,125.69,normal
708,2021,9,438.84,407.59,438.22,408.21,125.69,normal
708,2021,10,408.21,302.07,432.4,277.88,125.69,normal
708,2021,11,277.88,578.96,392.77,464.07,125.69,normal
708,2021,12,464.07,370.13,308.3,525.9,125.69,normal
708,2022,1,525.9,392.82,402.38,516.34,125.69,normal
708,2022,2,516.34,785.39,846.38,455.35,125.69,normal
708,2022,3,455.35,3934.41,3609.04,780.72,125.69,overstock
708,2022,4,780.72,405.48,711.36,474.84,125.69,normal
708,2022,5,474.84,1374.11,962.9,886.05,125.69,overstock
708,2022,6,886.05,177.04,163.93,899.16,125.69,overstock
708,2022,7,899.16,373.08,352.5,919.74,125.69,overstock
708,2022,8,919.74,81.99,114.4,887.33,125.69,overstock
708,2022,9,887.33,315.65,334.07,868.91,125.69,overstock
708,2022,10,868.91,161.81,147.87,882.85,125.69,overstock
708,2022,11,882.85,208.3,306.7,784.45,125.69,overstock
708,2022,12,784.45,132.83,246.6,670.68,125.69,normal
708,2023,1,670.68,915.02,789.37,796.33,125.69,overstock
708,2023,2,796.33,460.09,472.29,784.13,125.69,overstock
708,2023,3,784.13,230.02,322.59,691.56,125.69,overstock
708,2023,4,691.56,374.44,340.55,725.45,125.69,overstock
708,2023,5,725.45,526.13,324.97,926.61,125.69,overstock
708,2023,6,926.61,273.73,193.0,1007.34,125.69,overstock
708,2023,7,1007.34,227.37,186.1,1048.61,125.69,overstock
708,2023,8,1048.61,422.17,416.12,1054.66,125.69,overstock
708,2023,9,1054.66,756.57,680.64,1130.59,125.69,overstock
708,2023,10,1130.59,90.08,79.87,1140.8,125.69,overstock
708,2023,11,1140.8,99.87,207.4,1033.27,125.69,overstock
708,2023,12,1033.27,292.59,303.8,1022.06,125.69,overstock
708,2024,1,1022.06,571.38,604.3,989.14,125.69,overstock
708,2024,2,989.14,84.04,173.4,899.78,125.69,overstock
708,2024,3,899.78,308.42,299.24,908.96,125.69,overstock
708,2024,4,908.96,0.0,0.0,806.7,125.69,overstock
708,2024,5,806.7,161.32,350.1,617.92,125.69,normal
708,2024,6,617.92,854.61,842.5,630.03,125.69,normal
708,2024,7,630.03,128.79,167.1,591.72,125.69,normal
709,2021,6,272.04,10.96,11.65,271.35,44.19,normal
709,2021,7,271.35,58.14,52.1,277.39,44.19,normal
709,2021,8,277.39,16.88,0.0,278.96,44.19,normal
709,2021,9,278.96,0.0,0.0,242.51,44.19,normal
709,2021,10,242.51,0.0,0.0,215.68,44.19,normal
709,2021,11,215.68,0.0,0.0,197.48,44.19,normal
709,2021,12,197.48,0.0,0.0,185.87,44.19,normal
709,2022,1,185.87,0.0,0.0,167.59,44.19,normal
709,2022,2,167.59,97.61,63.03,202.17,44.19,normal
709,2022,3,202.17,85.01,187.16,100.02,44.19,normal
709,2022,4,100.02,325.54,243.35,182.21,44.19,normal
709,2022,5,182.21,82.77,118.3,146.68,44.19,normal
709,2022,6,146.68,269.52,308.3,107.9,44.19,normal
709,2022,7,107.9,0.0,0.0,97.23,44.19,normal
709,2022,8,97.23,196.78,187.9,106.11,44.19,normal
709,2022,9,106.11,393.25,371.2,128.16,44.19,normal
709,2022,10,128.16,0.0,0.0,118.54,44.19,normal
709,2022,11,118.54,128.27,117.5,129.31,44.19,normal
709,2022,12,129.31,181.67,122.3,188.68,44.19,normal
709,2023,1,188.68,398.71,343.86,243.53,44.19,normal
709,2023,2,243.53,94.28,58.8,279.01,44.19,normal
709,2023,3,279.01,305.78,284.55,300.24,44.19,normal
709,2023,4,300.24,314.64,233.1,381.78,44.19,overstock
709,2023,5,381.78,201.41,188.2,394.99,44.19,overstock
709,2023,6,394.99,260.1,261.2,393.89,44.19,overstock
709,2023,7,393.89,301.57,312.16,383.3,44.19,overstock
709,2023,8,383.3,362.68,336.77,409.21,44.19,overstock
709,2023,9,409.21,358.83,273.25,494.79,44.19,overstock
709,2023,10,494.79,75.63,120.16,450.26,44.19,overstock
709,2023,11,450.26,275.98,248.5,477.74,44.19,overstock
709,2023,12,477.74,404.4,360.3,521.84,44.19,overstock
709,2024,1,521.84,276.42,302.1,496.16,44.19,overstock
709,2024,2,496.16,131.63,134.5,493.29,44.19,overstock
709,2024,3,493.29,111.3,183.0,421.59,44.19,overstock
709,2024,4,421.59,150.85,307.9,264.54,44.19,normal
709,2024,5,264.54,20.35,59.1,225.79,44.19,normal
709,2024,6,225.79,65.87,61.9,229.76,44.19,normal
709,2024,7,229.76,305.78,475.3,60.24,44.19,normal
710,2021,10,56.36,138.64,100.95,94.05,13.35,overstock
710,2021,11,94.05,0.0,0.0,81.02,13.35,overstock
710,2021,12,81.02,50.16,51.48,79.7,13.35,overstock
710,2022,1,79.7,0.0,0.0,71.61,13.35,normal
710,2022,2,71.61,59.36,50.6,80.37,13.35,overstock
710,2022,3,80.37,3.73,0.0,76.83,13.35,overstock
710,2022,4,76.83,58.52,51.4,83.95,13.35,overstock
710,2022,5,83.95,0.0,0.0,72.61,13.35,normal
710,2022,6,72.61,0.0,0.0,61.98,13.35,normal
710,2022,7,61.98,41.62,76.76,26.84,13.35,normal
710,2022,8,26.84,0.0,0.0,24.52,13.35,normal
710,2022,9,24.52,0.0,0.0,21.07,13.35,normal
710,2022,10,21.07,23.13,43.6,0.6,13.35,understock
710,2022,11,0.6,4.57,0.0,5.08,13.35,understock
710,2022,12,5.08,0.0,0.0,4.59,13.35,understock
710,2023,1,4.59,31.36,25.9,10.05,13.35,understock
710,2023,2,10.05,12.09,11.95,10.19,13.35,understock
710,2023,3,10.19,0.0,0.0,8.71,13.35,understock
710,2023,4,8.71,0.0,0.0,7.45,13.35,understock
710,2023,5,7.45,0.0,0.0,6.57,13.35,understock
710,2023,6,6.57,0.0,0.0,5.85,13.35,understock
710,2023,7,5.85,5.28,0.0,10.27,13.35,understock
710,2023,8,10.27,0.0,0.0,8.87,13.35,understock
710,2023,9,8.87,4.87,0.0,12.99,13.35,understock
710,2023,10,12.99,23.82,24.92,11.89,13.35,understock
711,2022,4,83.68,524.18,489.1,118.76,18.47,normal
711,2022,5,118.76,73.26,122.3,69.72,18.47,normal
711,2022,6,69.72,39.34,59.58,49.48,18.47,normal
711,2022,7,49.48,22.52,23.8,48.2,18.47,normal
711,2022,8,48.2,12.59,23.72,37.07,18.47,normal
711,2022,9,37.07,0.0,0.0,34.07,18.47,normal
711,2022,10,34.07,0.0,0.0,29.48,18.47,normal
711,2022,11,29.48,0.0,0.0,26.65,18.47,normal
711,2022,12,26.65,0.0,0.0,24.31,18.47,normal
711,2023,1,24.31,9.71,0.0,31.36,18.47,normal
711,2023,2,31.36,0.0,0.0,27.13,18.47,normal
711,2023,3,27.13,22.85,23.7,26.28,18.47,normal
711,2023,4,26.28,8.01,0.0,31.92,18.47,normal
711,2023,5,31.92,60.49,60.89,31.52,18.47,normal
711,2023,6,31.52,55.79,59.25,28.06,18.47,normal
711,2023,7,28.06,18.25,11.85,34.46,18.47,normal
711,2023,8,34.46,0.0,0.0,29.47,18.47,normal
711,2023,9,29.47,0.0,0.0,25.1,18.47,normal
711,2023,10,25.1,0.0,0.0,22.9,18.47,normal
711,2023,11,22.9,0.0,0.0,20.24,18.47,normal
711,2023,12,20.24,0.0,0.0,17.96,18.47,understock
711,2024,1,17.96,74.18,50.28,41.86,18.47,normal
711,2024,2,41.86,0.0,0.0,35.66,18.47,normal
711,2024,3,35.66,67.62,122.3,0.0,18.47,stockout
711,2024,4,0.0,0.0,2.5,0.0,18.47,stockout
711,2024,5,0.0,100.38,96.66,3.72,18.47,understock
712,2024,4,35.1,7.88,8.0,34.98,6.42,normal
712,2024,5,34.98,75.82,51.9,58.9,6.42,overstock
720,2021,1,374.45,227.34,212.28,389.51,142.23,normal
720,2021,2,389.51,1864.37,1235.88,1018.0,142.23,overstock
720,2021,3,1018.0,704.14,490.02,1232.12,142.23,overstock
720,2021,4,1232.12,280.8,288.78,1224.14,142.23,overstock
720,2021,5,1224.14,61.55,79.0,1206.69,142.23,overstock
720,2021,6,1206.69,522.25,344.8,1384.14,142.23,overstock
720,2021,7,1384.14,415.72,581.89,1217.97,142.23,overstock
720,2021,8,1217.97,332.44,333.67,1216.74,142.23,overstock
720,2021,9,1216.74,277.93,174.09,1320.58,142.23,overstock
720,2021,10,1320.58,102.81,120.8,1302.59,142.23,overstock
720,2021,11,1302.59,466.49,643.82,1125.26,142.23,overstock
720,2021,12,1125.26,455.53,478.82,1101.97,142.23,overstock
720,2022,1,1101.97,426.89,406.82,1122.04,142.23,overstock
720,2022,2,1122.04,1618.73,999.03,1741.74,142.23,overstock
720,2022,3,1741.74,200.64,472.82,1469.56,142.23,overstock
720,2022,4,1469.56,1319.52,775.49,2013.59,142.23,overstock
720,2022,5,2013.59,946.1,929.81,2029.88,142.23,overstock
720,2022,6,2029.88,801.91,604.72,2227.07,142.23,overstock
720,2022,7,2227.07,365.53,344.66,2247.94,142.23,overstock
720,2022,8,2247.94,212.41,189.4,2270.95,142.23,overstock
720,2022,9,2270.95,703.69,646.67,2327.97,142.23,overstock
720,2022,10,2327.97,106.14,139.7,2294.41,142.23,overstock
720,2022,11,2294.41,473.89,319.8,2448.5,142.23,overstock
720,2022,12,2448.5,596.94,513.82,2531.62,142.23,overstock
720,2023,1,2531.62,641.0,677.2,2495.42,142.23,overstock
720,2023,2,2495.42,210.34,133.68,2572.08,142.23,overstock
720,2023,3,2572.08,323.13,269.14,2626.07,142.23,overstock
720,2023,4,2626.07,249.12,273.3,2601.89,142.23,overstock
720,2023,5,2601.89,242.17,247.9,2596.16,142.23,overstock
720,2023,6,2596.16,268.35,284.4,2580.11,142.23,overstock
720,2023,7,2580.11,455.32,344.2,2691.23,142.23,overstock
720,2023,8,2691.23,138.6,246.5,2583.33,142.23,overstock
720,2023,9,2583.33,1106.19,782.15,2907.37,142.23,overstock
720,2023,10,2907.37,201.09,119.15,2989.31,142.23,overstock
720,2023,11,2989.31,239.54,254.3,2974.55,142.23,overstock
720,2023,12,2974.55,15.88,52.8,2937.63,142.23,overstock
720,2024,1,2937.63,699.98,631.6,3006.01,142.23,overstock
720,2024,2,3006.01,507.46,522.6,2990.87,142.23,overstock
720,2024,3,2990.87,508.47,485.4,3013.94,142.23,overstock
720,2024,4,3013.94,302.06,288.4,3027.6,142.23,overstock
720,2024,5,3027.6,582.05,372.7,3236.95,142.23,overstock
720,2024,6,3236.95,363.65,337.8,3262.8,142.23,overstock
720,2024,7,3262.8,135.99,147.0,3251.79,142.23,overstock
1101,2024,5,1109.16,1109.06,1025.4,1192.82,306.56,normal
1102,2023,3,458.53,691.78,476.4,673.91,96.25,normal
1103,2023,3,500.66,606.15,476.5,630.31,149.74,normal
1104,2023,3,437.94,719.27,487.6,669.61,164.97,normal
1105,2023,3,598.67,470.61,475.5,593.78,107.65,normal
1106,2023,10,99.31,147.25,144.45,102.11,37.51,normal
1106,2023,11,102.11,0.0,0.0,89.74,37.51,normal
1106,2023,12,89.74,0.0,0.0,76.86,37.51,normal
1106,2024,1,76.86,57.28,89.74,44.4,37.51,normal
1106,2024,2,44.4,0.0,0.0,41.68,37.51,normal
1106,2024,3,41.68,0.0,0.0,35.46,37.51,understock
1106,2024,4,35.46,0.0,0.0,33.63,37.51,understock
1106,2024,5,33.63,125.18,115.1,43.71,37.51,normal
1108,2023,7,126.72,223.45,139.0,211.17,39.44,overstock
1109,2021,7,0.96,1.64,1.0,1.6,0.24,overstock
1110,2024,4,1.88,1.2,2.0,1.08,0.41,normal
1111,2021,7,1.16,0.9,1.0,1.06,0.3,normal
1112,2021,9,58.27,83.45,52.52,89.2,10.99,overstock
1112,2021,10,89.2,0.0,0.0,78.8,10.99,overstock
1112,2021,11,78.8,0.0,0.0,72.72,10.99,normal
1112,2021,12,72.72,0.0,0.0,67.75,10.99,normal
1112,2022,1,67.75,0.0,0.0,62.41,10.99,normal
1112,2022,2,62.41,170.36,100.0,132.77,10.99,overstock
1112,2022,3,132.77,0.0,0.0,113.24,10.99,overstock
1112,2022,4,113.24,0.0,0.0,96.88,10.99,overstock
1112,2022,5,96.88,0.0,0.0,88.8,10.99,overstock
1112,2022,6,88.8,0.0,0.0,83.03,10.99,overstock
1112,2022,7,83.03,0.0,0.0,74.66,10.99,normal
1112,2022,8,74.66,0.0,0.0,68.41,10.99,normal
1112,2022,9,68.41,0.0,0.0,61.69,10.99,normal
1112,2022,10,61.69,0.0,0.0,55.49,10.99,normal
1112,2022,11,55.49,0.0,0.0,48.88,10.99,normal
1112,2022,12,48.88,0.0,0.0,41.99,10.99,normal
1112,2023,1,41.99,0.0,0.0,38.33,10.99,normal
1112,2023,2,38.33,9.62,0.0,44.94,10.99,normal
1112,2023,3,44.94,0.0,0.0,38.56,10.99,normal
1112,2023,4,38.56,0.0,0.0,36.09,10.99,normal
1112,2023,5,36.09,0.0,0.0,30.99,10.99,normal
1112,2023,6,30.99,9.04,0.0,36.78,10.99,normal
1112,2023,7,36.78,0.0,0.0,33.13,10.99,normal
1112,2023,8,33.13,0.0,0.0,31.36,10.99,normal
1112,2023,9,31.36,0.0,0.0,29.69,10.99,normal
1112,2023,10,29.69,0.0,0.0,27.76,10.99,normal
1112,2023,11,27.76,0.0,0.0,25.5,10.99,normal
1112,2023,12,25.5,0.0,0.0,23.13,10.99,normal
1112,2024,1,23.13,0.0,0.0,20.86,10.99,normal
1112,2024,2,20.86,0.0,0.0,19.66,10.99,normal
1112,2024,3,19.66,0.0,0.0,17.59,10.99,normal
1112,2024,4,17.59,0.0,0.0,16.58,10.99,normal
1112,2024,5,16.58,5.19,3.5,18.27,10.99,normal
1113,2021,1,178.51,560.39,424.24,314.66,52.9,overstock
1113,2021,2,314.66,0.0,0.0,277.37,52.9,overstock
1113,2021,3,277.37,34.21,0.0,288.25,52.9,overstock
1113,2021,4,288.25,0.0,0.0,258.73,52.9,normal
1113,2021,5,258.73,225.64,207.54,276.83,52.9,overstock
1113,2021,6,276.83,0.0,0.0,252.02,52.9,normal
1113,2021,7,252.02,0.0,0.0,232.92,52.9,normal
1113,2021,8,232.92,0.0,0.0,214.08,52.9,normal
1113,2021,9,214.08,0.0,0.0,198.72,52.9,normal
1113,2021,10,198.72,149.57,154.45,193.84,52.9,normal
1113,2021,11,193.84,0.0,0.0,169.35,52.9,normal
1113,2021,12,169.35,0.0,0.0,148.91,52.9,normal
1113,2022,1,148.91,0.0,0.0,126.78,52.9,normal
1113,2022,2,126.78,0.0,0.0,109.42,52.9,normal
1113,2022,3,109.42,0.0,0.0,99.72,52.9,normal
1113,2022,4,99.72,0.0,0.0,85.19,52.9,normal
1113,2022,5,85.19,23.34,0.0,102.41,52.9,normal
1113,2022,6,102.41,0.0,0.0,92.51,52.9,normal
1113,2022,7,92.51,0.0,0.0,82.79,52.9,normal
1113,2022,8,82.79,0.0,0.0,74.08,52.9,normal
1113,2022,9,74.08,0.0,0.0,68.01,52.9,normal
1113,2022,10,68.01,0.0,0.0,61.41,52.9,normal
1113,2022,11,61.41,0.0,0.0,56.01,52.9,normal
1113,2022,12,56.01,0.0,0.0,49.96,52.9,understock
1113,2023,1,49.96,0.0,0.0,45.7,52.9,understock
1113,2023,2,45.7,0.0,0.0,40.62,52.9,understock
1113,2023,3,40.62,15.71,0.0,54.13,52.9,normal
1113,2023,4,54.13,15.45,0.0,66.77,52.9,normal
1113,2023,5,66.77,0.0,0.0,59.06,52.9,normal
1113,2023,6,59.06,20.63,0.0,71.34,52.9,normal
1113,2023,7,71.34,0.0,0.0,65.59,52.9,normal
1113,2023,8,65.59,0.0,0.0,60.15,52.9,normal
1113,2023,9,60.15,35.56,0.0,87.47,52.9,normal
1113,2023,10,87.47,0.0,0.0,77.27,52.9,normal
1113,2023,11,77.27,0.0,0.0,71.9,52.9,normal
1113,2023,12,71.9,0.0,0.0,64.93,52.9,normal
1113,2024,1,64.93,0.0,0.0,61.62,52.9,normal
1113,2024,2,61.62,0.0,0.0,58.18,52.9,normal
1113,2024,3,58.18,0.0,0.0,51.56,52.9,understock
1113,2024,4,51.56,35.88,103.0,0.0,52.9,stockout
1113,2024,5,0.0,5.41,3.76,1.65,52.9,understock
1117,2024,5,3.81,4.88,3.57,5.12,0.8,normal
1201,2021,8,243.1,206.63,208.0,241.73,86.1,normal
1201,2021,9,241.73,0.0,0.0,214.52,86.1,normal
1201,2021,10,214.52,0.0,0.0,198.77,86.1,normal
1201,2021,11,198.77,0.0,0.0,172.98,86.1,normal
1201,2021,12,172.98,0.0,0.0,149.69,86.1,normal
1201,2022,1,149.69,0.0,0.0,130.33,86.1,normal
1201,2022,2,130.33,0.0,0.0,114.19,86.1,normal
1201,2022,3,114.19,0.0,0.0,108.32,86.1,normal
1201,2022,4,108.32,0.0,0.0,95.89,86.1,normal
1201,2022,5,95.89,118.45,263.0,0.0,86.1,stockout
1201,2022,6,0.0,0.0,0.0,0.0,86.1,stockout
1201,2022,7,0.0,485.32,534.0,0.0,86.1,stockout
1201,2022,8,0.0,0.0,0.0,0.0,86.1,stockout
1201,2022,9,0.0,0.0,0.0,0.0,86.1,stockout
