DATE,QUANTITIES_Kgs,VALUE,PFco_Code,Total_values,cluster,segmentasi_produk
15-Jan-21,231.11,82500.0,281,19066575.0,0,slow moving
30-Jan-21,139.05,47250.0,281,6570112.5,0,slow moving
30-Jan-21,134.93,38250.0,281,5161072.5,0,slow moving
08-Feb-21,91.48,31500.0,281,2881620.0,0,slow moving
05-Feb-21,45.6,16500.0,281,752400.0,0,slow moving
16-Feb-21,44.31,16500.0,281,731115.0,0,slow moving
15-Feb-21,43.46,15750.0,281,684495.0,0,slow moving
09-Mar-21,295.95,108350.0,281,32066182.5,0,slow moving
16-Mar-21,86.4,33000.0,281,2851200.0,0,slow moving
14-Jun-21,230.0,78750.0,281,18112500.0,0,slow moving
30-Jun-21,226.56,78750.0,281,17841600.0,0,slow moving
14-Jun-21,239.34,78750.0,281,18848025.0,0,slow moving
22-Jul-21,232.44,58125.0,281,13510575.0,0,slow moving
02-Jul-21,479.52,157500.0,281,75524400.0,0,slow moving
01-Jul-21,94.95,33000.0,281,3133350.0,0,slow moving
20-Aug-21,230.2,78750.0,281,18128250.0,0,slow moving
25-Aug-21,135.52,47250.0,281,6403320.0,0,slow moving
07-Aug-21,93.6,33000.0,281,3088800.0,0,slow moving
26-Aug-21,139.03,47250.0,281,6569167.5,0,slow moving
25-Aug-21,141.72,47250.0,281,6696270.0,0,slow moving
13-Sep-21,88.39,17250.0,281,1524727.5,0,slow moving
14-Sep-21,221.9,43125.0,281,9569437.5,0,slow moving
16-Sep-21,132.3,47250.0,281,6251175.0,0,slow moving
21-Sep-21,132.3,47250.0,281,6251175.0,0,slow moving
24-Sep-21,234.19,78750.0,281,18442462.5,0,slow moving
27-Sep-21,134.98,47250.0,281,6377805.0,0,slow moving
02-Sep-21,48.49,16500.0,281,800085.0,0,slow moving
09-Sep-21,45.9,16500.0,281,757350.0,0,slow moving
30-Sep-21,22.2,8250.0,281,183150.0,0,slow moving
27-Sep-21,134.05,47250.0,281,6333862.5,0,slow moving
11-Oct-21,136.15,47250.0,281,6433087.5,0,slow moving
11-Oct-21,137.34,47250.0,281,6489315.0,0,slow moving
04-Nov-21,26.12,9900.0,281,258588.0,0,slow moving
09-Dec-21,45.39,16500.0,281,748935.0,0,slow moving
15-Dec-21,45.31,16500.0,281,747615.0,0,slow moving
21-Dec-21,45.85,16500.0,281,756525.0,0,slow moving
12-Jan-22,99.0,31500.0,281,3118500.0,0,slow moving
12-Jan-22,48.6,15750.0,281,765450.0,0,slow moving
12-Jan-22,98.85,31500.0,281,3113775.0,0,slow moving
07-Feb-22,90.3,33000.0,281,2979900.0,0,slow moving
22-Apr-22,49.5,16500.0,281,816750.0,0,slow moving
16-May-22,49.2,16500.0,281,811800.0,0,slow moving
27-Jul-22,740.3,230625.0,281,170731687.5,0,slow moving
21-Jul-22,48.6,16500.0,281,801900.0,0,slow moving
20-Aug-22,283.27,92250.0,281,26131657.5,0,slow moving
10-Sep-22,52.2,16500.0,281,861300.0,0,slow moving
13-Dec-22,49.5,15000.0,281,742500.0,0,slow moving
09-Sep-23,49.2,15000.0,281,738000.0,0,slow moving
13-Mar-24,49.59,13500.0,281,669465.0,0,slow moving
18-May-24,48.87,13500.0,281,659745.0,0,slow moving
05-Jun-24,250.49,67500.0,281,16908075.0,0,slow moving
28-Jun-24,51.32,13500.0,281,692820.0,0,slow moving
05-Jul-24,103.67,25500.0,281,2643585.0,0,slow moving
12-Jul-24,250.1,63750.0,281,15943875.0,0,slow moving
24-Jul-24,50.11,12750.0,281,638902.5,0,slow moving
24-May-24,39.4,15000.0,285,591000.0,0,slow moving
08-Feb-21,266.47,81000.0,175,21584070.0,0,slow moving
15-Feb-21,389.55,113400.0,175,44174970.0,0,slow moving
23-Feb-21,552.28,162000.0,175,89469360.0,0,slow moving
25-Feb-21,268.16,81000.0,175,21720960.0,0,slow moving
02-Mar-21,384.95,113400.0,175,43653330.0,0,slow moving
06-Mar-21,281.93,81000.0,175,22836330.0,0,slow moving
11-Mar-21,388.67,113400.0,175,44075178.0,0,slow moving
18-Mar-21,229.14,64800.0,175,14848272.0,0,slow moving
25-May-21,459.57,129600.0,175,59560272.0,0,slow moving
20-Jul-22,814.33,256500.0,175,208875645.0,2,medium moving
05-Aug-22,578.91,171000.0,175,98993610.0,0,slow moving
14-Sep-22,653.71,190350.0,175,124433698.5,0,slow moving
27-Sep-22,823.67,243000.0,175,200151810.0,0,slow moving
17-Oct-22,266.0,81000.0,175,21546000.0,0,slow moving
08-Nov-22,56.19,16200.0,175,910278.0,0,slow moving
20-Dec-22,715.29,210600.0,175,150640074.0,0,slow moving
39-Dec-22,525.12,155520.0,175,81666662.4,0,slow moving
11-Feb-23,424.25,117810.0,175,49980892.5,0,slow moving
24-Feb-23,547.15,153000.0,175,83713950.0,0,slow moving
09-Mar-23,278.08,76500.0,175,21273120.0,0,slow moving
02-Mar-23,559.61,153000.0,175,85620330.0,0,slow moving
08-Apr-23,8.21,2295.0,175,18841.95,0,slow moving
13-Apr-23,280.4,76500.0,175,21450600.0,0,slow moving
21-Apr-23,78.4,21420.0,175,1679328.0,0,slow moving
04-May-23,269.8,74205.0,175,20020509.0,0,slow moving
18-May-23,109.8,30600.0,175,3359880.0,0,slow moving
26-May-23,216.49,60435.0,175,13083573.15,0,slow moving
19-Jun-23,11.2,3060.0,175,34272.0,0,slow moving
01-Aug-23,5.6,1530.0,175,8568.0,0,slow moving
24-Apr-24,569.0,153000.0,175,87057000.0,0,slow moving
02-May-24,566.6,153000.0,175,86689800.0,0,slow moving
08-May-24,569.68,153000.0,175,87161040.0,0,slow moving
20-May-24,344.4,91800.0,175,31615920.0,0,slow moving
20-May-24,447.0,122400.0,175,54712800.0,0,slow moving
13-May-24,278.0,76500.0,175,21267000.0,0,slow moving
06-Jun-24,423.62,113400.0,175,48038508.0,0,slow moving
14-Jun-24,14.99,4050.0,175,60709.5,0,slow moving
22-Jun-24,177.0,45900.0,175,8124300.0,0,slow moving
15-Jun-24,178.72,48600.0,175,8685792.0,0,slow moving
05-Jul-24,750.98,168300.0,175,126389934.0,0,slow moving
05-Jul-24,375.58,87210.0,175,32754331.8,0,slow moving
30-Nov-21,1243.7,350000.0,247,435295000.0,2,medium moving
29-Jun-24,106.55,22000.0,248,2344100.0,0,slow moving
26-Jul-24,105.55,22000.0,248,2322100.0,0,slow moving
01-Jul-24,52.5,11000.0,248,577500.0,0,slow moving
18-Jan-21,691.85,232500.0,249,160855125.0,0,slow moving
19-Jan-21,854.14,288300.0,249,246248562.0,2,medium moving
29-Jan-21,367.64,124000.0,249,45587360.0,0,slow moving
02-Feb-21,881.97,297600.0,249,262474272.0,2,medium moving
05-Feb-21,884.2,303800.0,249,268619960.0,2,medium moving
13-Feb-21,597.34,201500.0,249,120364010.0,0,slow moving
15-Feb-21,841.52,279000.0,249,234784080.0,2,medium moving
20-Feb-21,932.5,310000.0,249,289075000.0,2,medium moving
26-Feb-21,493.9,170500.0,249,84209950.0,0,slow moving
03-Mar-21,933.34,313100.0,249,292228754.0,2,medium moving
08-Mar-21,905.8,297755.0,249,269706479.0,2,medium moving
20-Mar-21,663.7,217000.0,249,144022900.0,0,slow moving
26-Mar-21,795.82,263500.0,249,209698570.0,2,medium moving
27-Mar-21,956.78,310248.0,249,296839081.44,2,medium moving
08-Apr-21,389.9,124000.0,249,48347600.0,0,slow moving
15-Apr-21,1241.6,394010.0,249,489202816.0,2,medium moving
20-Apr-21,2496.4,812510.0,249,2028349964.0,2,medium moving
26-Apr-21,741.2,241800.0,249,179222160.0,0,slow moving
03-May-21,669.5,259200.0,249,173534400.0,0,slow moving
07-May-21,590.1,223200.0,249,131710320.0,0,slow moving
08-May-21,1333.4,507960.0,249,677313864.0,2,medium moving
19-May-21,1087.3,414000.0,249,450142200.0,2,medium moving
26-May-21,1360.3,500760.0,249,681183828.0,2,medium moving
28-May-21,459.0,180000.0,249,82620000.0,0,slow moving
01-Jun-21,1320.7,507600.0,249,670387320.0,2,medium moving
10-Jun-21,1432.9,522000.0,249,747973800.0,2,medium moving
16-Jun-21,1000.88,377172.0,249,377503911.36,2,medium moving
22-Jun-21,564.35,216000.0,249,121899600.0,0,slow moving
23-Jun-21,641.35,241200.0,249,154693620.0,0,slow moving
28-Jun-21,814.58,306000.0,249,249261480.0,2,medium moving
05-Jul-21,280.75,108000.0,249,30321000.0,0,slow moving
06-Jul-21,1296.45,504000.0,249,653410800.0,2,medium moving
09-Jul-21,140.74,54000.0,249,7599960.0,0,slow moving
14-Jul-21,1263.76,486000.0,249,614187360.0,2,medium moving
17-Jul-21,121.94,46800.0,249,5706792.0,0,slow moving
23-Jul-21,375.7,144000.0,249,54100800.0,0,slow moving
27-Jul-21,1217.64,468000.0,249,569855520.0,2,medium moving
28-Jul-21,743.92,288000.0,249,214248960.0,2,medium moving
07-Aug-21,639.59,180348.0,249,115348777.32,0,slow moving
11-Aug-21,862.1,251608.0,249,216911256.8,2,medium moving
12-Aug-21,1275.69,377860.0,249,482032223.4,2,medium moving
17-Aug-21,702.86,210000.0,249,147600600.0,0,slow moving
23-Aug-21,1352.69,398160.0,249,538587050.4,2,medium moving
24-Aug-21,1389.77,406000.0,249,564246620.0,2,medium moving
01-Sep-21,285.76,85288.0,249,24371898.88,0,slow moving
02-Sep-21,1264.6,378000.0,249,478018800.0,2,medium moving
07-Sep-21,2969.6,868000.0,249,2577612800.0,2,medium moving
09-Sep-21,2938.68,869428.0,249,2554970675.04,2,medium moving
29-Sep-21,1407.22,422632.0,249,594736203.04,2,medium moving
04-Oct-21,846.42,256760.0,249,217326799.2,2,medium moving
12-Oct-21,1086.33,308140.0,249,334741726.2,2,medium moving
13-Oct-21,879.12,252000.0,249,221538240.0,2,medium moving
22-Oct-21,1222.05,362740.0,249,443286417.0,2,medium moving
09-Nov-21,1240.52,364000.0,249,451549280.0,2,medium moving
03-Dec-21,1403.06,392000.0,249,549999520.0,2,medium moving
17-Dec-21,885.93,254800.0,249,225734964.0,2,medium moving
29-Dec-21,957.82,280000.0,249,268189600.0,2,medium moving
01-Jan-22,972.96,298650.0,249,290574504.0,2,medium moving
10-Jan-22,675.22,210000.0,249,141796200.0,0,slow moving
18-Jan-22,346.8,102000.0,249,35373600.0,0,slow moving
25-Jan-22,855.5,270000.0,249,230985000.0,2,medium moving
12-Feb-22,2530.07,795000.0,249,2011405650.0,2,medium moving
22-Feb-22,2435.35,750000.0,249,1826512500.0,2,medium moving
03-Mar-22,756.57,240000.0,249,181576800.0,0,slow moving
07-Mar-22,1740.86,540000.0,249,940064400.0,2,medium moving
31-Mar-22,955.71,300000.0,249,286713000.0,2,medium moving
12-Apr-22,1225.77,390000.0,249,478050300.0,2,medium moving
22-Apr-22,1211.66,390000.0,249,472547400.0,2,medium moving
27-Apr-22,769.95,240000.0,249,184788000.0,0,slow moving
07-May-22,1185.46,405000.0,249,480111300.0,2,medium moving
12-May-22,1836.12,600000.0,249,1101672000.0,2,medium moving
19-May-22,1234.82,405000.0,249,500102100.0,2,medium moving
20-May-22,660.45,225000.0,249,148601250.0,0,slow moving
25-May-22,516.82,180000.0,249,93027600.0,0,slow moving
30-May-22,659.89,210000.0,249,138576900.0,0,slow moving
03-Jun-22,1446.01,504000.0,249,728789040.0,2,medium moving
06-Jun-22,811.2,279000.0,249,226324800.0,2,medium moving
13-Jun-22,919.47,315000.0,249,289633050.0,2,medium moving
17-Jun-22,1073.59,360000.0,249,386492400.0,2,medium moving
22-Jun-22,1247.9,420000.0,249,524118000.0,2,medium moving
23-Jun-22,689.34,228000.0,249,157169520.0,0,slow moving
27-Jun-22,872.28,300000.0,249,261684000.0,2,medium moving
09-Jul-22,848.82,285000.0,249,241913700.0,2,medium moving
18-Jul-22,1328.72,450000.0,249,597924000.0,2,medium moving
22-Jul-22,952.14,318000.0,249,302780520.0,2,medium moving
01-Aug-22,949.72,315000.0,249,299161800.0,2,medium moving
06-Aug-22,1248.9,420000.0,249,524538000.0,2,medium moving
13-Aug-22,690.81,225240.0,249,155598044.4,0,slow moving
23-Aug-22,1075.62,360000.0,249,387223200.0,2,medium moving
10-Sep-22,1259.1,427000.0,249,537635700.0,2,medium moving
13-Sep-22,1437.03,488000.0,249,701270640.0,2,medium moving
22-Sep-22,1222.92,414800.0,249,507267216.0,2,medium moving
28-Sep-22,645.87,219600.0,249,141833052.0,0,slow moving
11-Oct-22,1253.8,427000.0,249,535372600.0,2,medium moving
21-Oct-22,1293.88,442250.0,249,572218430.0,2,medium moving
28-Oct-22,615.8,213500.0,249,131473300.0,0,slow moving
03-Nov-22,884.66,305000.0,249,269821300.0,2,medium moving
08-Nov-22,879.48,305000.0,249,268241400.0,2,medium moving
15-Nov-22,533.52,183000.0,249,97634160.0,0,slow moving
05-Dec-22,666.28,228750.0,249,152411550.0,0,slow moving
14-Dec-22,888.54,305000.0,249,271004700.0,2,medium moving
23-Dec-22,796.0,274500.0,249,218502000.0,2,medium moving
10-Jan-23,2333.6,811300.0,249,1893249680.0,2,medium moving
28-Jan-23,1132.13,396500.0,249,448889545.0,2,medium moving
30-Jan-23,871.87,305000.0,249,265920350.0,2,medium moving
13-Feb-23,900.61,305000.0,249,274686050.0,2,medium moving
17-Feb-23,1944.3,671000.0,249,1304625300.0,2,medium moving
02-Mar-23,2350.46,689000.0,249,1619466940.0,2,medium moving
06-Mar-23,1255.74,371000.0,249,465879540.0,2,medium moving
15-Mar-23,1764.8,514100.0,249,907283680.0,2,medium moving
24-Mar-23,664.9,198750.0,249,132148875.0,0,slow moving
28-Mar-23,1267.42,358916.0,249,454897316.72,2,medium moving
06-Apr-23,844.58,238500.0,249,201432330.0,0,slow moving
13-Apr-23,838.32,241150.0,249,202160868.0,0,slow moving
28-Apr-23,1735.5,520857.5,249,903948191.25,2,medium moving
18-May-23,1775.7,600000.0,249,1065420000.0,2,medium moving
05-May-23,328.9,100700.0,249,33120230.0,0,slow moving
11-May-23,780.6,238500.0,249,186173100.0,0,slow moving
01-Jun-23,360.27,112000.0,249,40350240.0,0,slow moving
23-Jun-23,2107.74,652400.0,249,1375089576.0,2,medium moving
05-Jul-23,2620.23,784000.0,249,2054260320.0,2,medium moving
15-Jul-23,691.6,196000.0,249,135553600.0,0,slow moving
31-Jul-23,834.2,252000.0,249,210218400.0,2,medium moving
14-Aug-23,3010.44,910000.0,249,2739500400.0,2,medium moving
07-Sep-23,1189.76,366800.0,249,436403968.0,2,medium moving
20-Sep-23,985.1,274400.0,249,270311440.0,2,medium moving
20-Oct-23,1187.0,378000.0,249,448686000.0,2,medium moving
21-Nov-23,771.3,252000.0,249,194367600.0,0,slow moving
22-Nov-23,870.5,280000.0,249,243740000.0,2,medium moving
28-Nov-23,1020.4,287644.0,249,293511937.6,2,medium moving
04-Dec-23,768.12,226800.0,249,174209616.0,0,slow moving
11-Dec-23,1410.32,392000.0,249,552845440.0,2,medium moving
14-Dec-23,2932.56,882000.0,249,2586517920.0,2,medium moving
21-Dec-23,783.8,246400.0,249,193128320.0,0,slow moving
22-Dec-23,887.5,274400.0,249,243530000.0,2,medium moving
25-Dec-23,1431.54,448000.0,249,641329920.0,2,medium moving
10-Jan-24,1161.4,350000.0,249,406490000.0,2,medium moving
08-Feb-24,731.2,224000.0,249,163788800.0,0,slow moving
09-Feb-24,601.2,184800.0,249,111101760.0,0,slow moving
12-Feb-24,620.8,196000.0,249,121676800.0,0,slow moving
23-Feb-24,819.1,260400.0,249,213293640.0,2,medium moving
29-Feb-24,399.6,126000.0,249,50349600.0,0,slow moving
06-Mar-24,325.1,103600.0,249,33680360.0,0,slow moving
13-Mar-24,217.5,70000.0,249,15225000.0,0,slow moving
29-Mar-24,440.5,140000.0,249,61670000.0,0,slow moving
03-Apr-24,8.4,2800.0,249,23520.0,0,slow moving
20-Apr-24,700.5,220000.0,249,154110000.0,0,slow moving
05-Jun-24,635.0,196000.0,249,124460000.0,0,slow moving
11-Jul-24,301.1,96250.0,249,28980875.0,0,slow moving
13-Jan-21,103.81,28000.0,250,2906680.0,0,slow moving
20-Jan-21,102.93,28000.0,250,2882040.0,0,slow moving
27-Jan-21,105.03,28000.0,250,2940840.0,0,slow moving
30-Jan-21,106.05,28000.0,250,2969400.0,0,slow moving
04-Feb-21,105.08,28000.0,250,2942240.0,0,slow moving
12-Feb-21,104.3,28000.0,250,2920400.0,0,slow moving
18-Feb-21,106.2,28000.0,250,2973600.0,0,slow moving
24-Feb-21,107.7,28000.0,250,3015600.0,0,slow moving
26-Feb-21,105.9,28000.0,250,2965200.0,0,slow moving
06-Mar-21,102.5,28000.0,250,2870000.0,0,slow moving
18-Mar-21,105.34,28000.0,250,2949520.0,0,slow moving
30-Mar-21,107.64,28000.0,250,3013920.0,0,slow moving
04-May-21,55.44,14500.0,250,803880.0,0,slow moving
14-Jun-21,53.08,15000.0,250,796200.0,0,slow moving
25-Jun-21,208.92,62000.0,250,12953040.0,0,slow moving
14-Jun-21,53.58,15000.0,250,803700.0,0,slow moving
13-Jul-21,101.16,30000.0,250,3034800.0,0,slow moving
05-Jul-21,262.86,77500.0,250,20371650.0,0,slow moving
22-Jul-21,255.15,77500.0,250,19774125.0,0,slow moving
23-Sep-21,156.72,46500.0,250,7287480.0,0,slow moving
11-Oct-21,51.39,10500.0,250,539595.0,0,slow moving
12-Nov-21,52.7,15000.0,250,790500.0,0,slow moving
11-Feb-22,108.52,31000.0,250,3364120.0,0,slow moving
23-Feb-22,215.5,62000.0,250,13361000.0,0,slow moving
23-Feb-22,55.6,15000.0,250,834000.0,0,slow moving
23-Feb-22,53.8,15000.0,250,807000.0,0,slow moving
11-Mar-22,54.6,15000.0,250,819000.0,0,slow moving
01-Mar-22,531.16,151200.0,250,80311392.0,0,slow moving
05-Apr-22,219.97,62000.0,250,13638140.0,0,slow moving
21-Apr-22,164.47,46314.0,250,7617263.58,0,slow moving
06-Jun-22,274.6,75000.0,250,20595000.0,0,slow moving
15-Jul-22,110.5,30000.0,250,3315000.0,0,slow moving
15-Jul-22,109.66,30000.0,250,3289800.0,0,slow moving
09-Sep-22,166.1,46500.0,250,7723650.0,0,slow moving
29-Oct-22,153.0,46500.0,250,7114500.0,0,slow moving
21-Oct-22,51.0,14500.0,250,739500.0,0,slow moving
21-Oct-22,53.19,14500.0,250,771255.0,0,slow moving
02-Nov-22,101.44,29000.0,250,2941760.0,0,slow moving
23-Nov-22,100.54,27000.0,250,2714580.0,0,slow moving
02-Nov-22,101.02,29000.0,250,2929580.0,0,slow moving
23-Nov-22,100.5,27000.0,250,2713500.0,0,slow moving
15-Dec-22,157.06,46500.0,250,7303290.0,0,slow moving
09-Jan-23,151.78,40500.0,250,6147090.0,0,slow moving
01-Feb-23,50.28,13500.0,250,678780.0,0,slow moving
20-Feb-23,405.44,116000.0,250,47031040.0,0,slow moving
01-Feb-23,50.88,13500.0,250,686880.0,0,slow moving
09-Mar-23,206.9,54000.0,250,11172600.0,0,slow moving
14-Sep-23,113.7,30000.0,250,3411000.0,0,slow moving
12-Feb-24,107.03,26000.0,250,2782780.0,0,slow moving
11-May-24,56.8,13000.0,250,738400.0,0,slow moving
11-May-24,50.49,13000.0,250,656370.0,0,slow moving
18-Feb-21,229.95,64000.0,251,14716800.0,0,slow moving
03-Feb-21,60.4,18000.0,251,1087200.0,0,slow moving
13-Feb-21,55.0,17500.0,251,962500.0,0,slow moving
06-Mar-21,108.26,40000.0,251,4330400.0,0,slow moving
23-Mar-21,58.01,18000.0,251,1044180.0,0,slow moving
24-Jun-21,56.05,16000.0,251,896800.0,0,slow moving
24-Jun-21,59.14,16000.0,251,946240.0,0,slow moving
12-Jul-21,120.67,33000.0,251,3982110.0,0,slow moving
12-Jul-21,57.23,17500.0,251,1001525.0,0,slow moving
23-Jul-21,116.07,35000.0,251,4062450.0,0,slow moving
09-Sep-21,57.15,17500.0,251,1000125.0,0,slow moving
21-Apr-22,111.2,33000.0,251,3669600.0,0,slow moving
27-Apr-22,57.28,16000.0,251,916480.0,0,slow moving
27-Apr-22,57.7,16000.0,251,923200.0,0,slow moving
18-Jun-22,284.12,80000.0,251,22729600.0,0,slow moving
30-Jun-22,56.4,17500.0,251,987000.0,0,slow moving
14-Jul-22,113.59,33000.0,251,3748470.0,0,slow moving
30-Jul-22,112.6,33000.0,251,3715800.0,0,slow moving
09-Sep-22,56.3,16500.0,251,928950.0,0,slow moving
29-Nov-22,112.27,32000.0,251,3592640.0,0,slow moving
16-Nov-22,55.7,17500.0,251,974750.0,0,slow moving
27-Jan-23,56.22,16000.0,251,899520.0,0,slow moving
16-Feb-23,111.0,40000.0,251,4440000.0,0,slow moving
02-Feb-23,57.08,17000.0,251,970360.0,0,slow moving
20-Feb-23,55.5,17500.0,251,971250.0,0,slow moving
12-Jul-23,55.92,16000.0,251,894720.0,0,slow moving
14-Sep-23,113.0,33000.0,251,3729000.0,0,slow moving
19-Sep-23,55.5,17500.0,251,971250.0,0,slow moving
06-Nov-23,113.05,32000.0,251,3617600.0,0,slow moving
06-Dec-23,5.57,1900.0,251,10583.0,0,slow moving
22-Dec-23,56.0,19000.0,251,1064000.0,0,slow moving
26-Dec-23,168.9,49500.0,251,8360550.0,0,slow moving
21-Feb-24,57.0,17000.0,251,969000.0,0,slow moving
19-Apr-24,280.5,82500.0,251,23141250.0,0,slow moving
20-May-24,110.96,34000.0,251,3772640.0,0,slow moving
29-Jul-24,111.4,33000.0,251,3676200.0,0,slow moving
17-Jul-24,55.43,17500.0,251,970025.0,0,slow moving
21-May-21,225.84,61856.0,252,13969559.04,0,slow moving
22-Jan-21,230.5,58500.0,269,13484250.0,0,slow moving
22-Jan-21,925.53,234000.0,269,216574020.0,2,medium moving
09-Jan-21,252.91,67500.0,269,17071425.0,0,slow moving
01-Jan-21,229.97,60750.0,269,13970677.5,0,slow moving
21-Jan-21,227.97,60750.0,269,13849177.5,0,slow moving
15-Jan-21,522.8,140000.0,269,73192000.0,0,slow moving
15-Jan-21,515.28,140000.0,269,72139200.0,0,slow moving
18-Jan-21,504.01,140000.0,269,70561400.0,0,slow moving
18-Jan-21,506.17,140000.0,269,70863800.0,0,slow moving
21-Jan-21,525.33,140000.0,269,73546200.0,0,slow moving
21-Jan-21,513.44,140000.0,269,71881600.0,0,slow moving
05-Jan-21,90.95,24300.0,269,2210085.0,0,slow moving
05-Jan-21,44.75,12150.0,269,543712.5,0,slow moving
05-Jan-21,45.01,12150.0,269,546871.5,0,slow moving
06-Jan-21,91.19,24300.0,269,2215917.0,0,slow moving
08-Jan-21,91.33,24300.0,269,2219319.0,0,slow moving
11-Jan-21,133.85,36450.0,269,4878832.5,0,slow moving
13-Jan-21,137.7,36450.0,269,5019165.0,0,slow moving
13-Jan-21,134.22,36450.0,269,4892319.0,0,slow moving
15-Jan-21,45.62,12150.0,269,554283.0,0,slow moving
18-Jan-21,136.98,36450.0,269,4992921.0,0,slow moving
18-Jan-21,138.04,36450.0,269,5031558.0,0,slow moving
21-Jan-21,138.86,36450.0,269,5061447.0,0,slow moving
30-Jan-21,458.28,135000.0,269,61867800.0,0,slow moving
30-Jan-21,456.42,135000.0,269,61616700.0,0,slow moving
28-Jan-21,143.72,36450.0,269,5238594.0,0,slow moving
28-Jan-21,141.55,36450.0,269,5159497.5,0,slow moving
06-Jan-21,511.87,140000.0,269,71661800.0,0,slow moving
07-Jan-21,500.48,139300.0,269,69716864.0,0,slow moving
08-Jan-21,501.35,140000.0,269,70189000.0,0,slow moving
27-Jan-21,519.92,140000.0,269,72788800.0,0,slow moving
29-Jan-21,509.3,140000.0,269,71302000.0,0,slow moving
01-Jan-21,229.76,60750.0,269,13957920.0,0,slow moving
06-Jan-21,225.65,60750.0,269,13708237.5,0,slow moving
21-Jan-21,230.16,60750.0,269,13982220.0,0,slow moving
29-Jan-21,231.19,60750.0,269,14044792.5,0,slow moving
05-Jan-21,180.19,37800.0,269,6811182.0,0,slow moving
06-Jan-21,90.85,18900.0,269,1717065.0,0,slow moving
08-Jan-21,90.71,18900.0,269,1714419.0,0,slow moving
11-Jan-21,134.05,28350.0,269,3800317.5,0,slow moving
13-Jan-21,266.75,56700.0,269,15124725.0,0,slow moving
15-Jan-21,46.48,9450.0,269,439236.0,0,slow moving
18-Jan-21,270.69,56700.0,269,15348123.0,0,slow moving
21-Jan-21,138.83,28350.0,269,3935830.5,0,slow moving
28-Jan-21,280.81,56700.0,269,15921927.0,0,slow moving
04-Feb-21,924.95,234000.0,269,216438300.0,2,medium moving
05-Feb-21,461.17,117000.0,269,53956890.0,0,slow moving
06-Feb-21,460.19,117000.0,269,53842230.0,0,slow moving
09-Feb-21,457.58,117000.0,269,53536860.0,0,slow moving
17-Feb-21,233.6,58500.0,269,13665600.0,0,slow moving
19-Feb-21,961.51,234000.0,269,224993340.0,2,medium moving
22-Feb-21,471.83,117000.0,269,55204110.0,0,slow moving
19-Feb-21,52.9,9000.0,269,476100.0,0,slow moving
12-Feb-21,233.96,60750.0,269,14213070.0,0,slow moving
11-Feb-21,515.22,140000.0,269,72130800.0,0,slow moving
15-Feb-21,518.65,140000.0,269,72611000.0,0,slow moving
20-Feb-21,521.9,140000.0,269,73066000.0,0,slow moving
02-Feb-21,89.58,24300.0,269,2176794.0,0,slow moving
09-Feb-21,91.96,24300.0,269,2234628.0,0,slow moving
09-Feb-21,91.64,24300.0,269,2226852.0,0,slow moving
10-Feb-21,144.04,36450.0,269,5250258.0,0,slow moving
13-Feb-21,143.14,36450.0,269,5217453.0,0,slow moving
06-Feb-21,138.46,36450.0,269,5046867.0,0,slow moving
03-Feb-21,228.54,63000.0,269,14398020.0,0,slow moving
25-Feb-21,495.8,132300.0,269,65594340.0,0,slow moving
25-Feb-21,520.03,140000.0,269,72804200.0,0,slow moving
06-Feb-21,352.8,101250.0,269,35721000.0,0,slow moving
24-Feb-21,527.91,150000.0,269,79186500.0,0,slow moving
24-Feb-21,520.81,150000.0,269,78121500.0,0,slow moving
26-Feb-21,515.68,150000.0,269,77352000.0,0,slow moving
22-Feb-21,140.35,36450.0,269,5115757.5,0,slow moving
03-Feb-21,526.67,140000.0,269,73733800.0,0,slow moving
03-Feb-21,507.31,140000.0,269,71023400.0,0,slow moving
10-Feb-21,538.27,140000.0,269,75357800.0,0,slow moving
20-Feb-21,532.97,140000.0,269,74615800.0,0,slow moving
03-Feb-21,238.14,60750.0,269,14467005.0,0,slow moving
09-Feb-21,92.49,24300.0,269,2247507.0,0,slow moving
12-Feb-21,234.85,60750.0,269,14267137.5,0,slow moving
20-Feb-21,234.03,60750.0,269,14217322.5,0,slow moving
24-Feb-21,225.39,60750.0,269,13692442.5,0,slow moving
26-Feb-21,230.42,60750.0,269,13998015.0,0,slow moving
02-Feb-21,89.66,18900.0,269,1694574.0,0,slow moving
09-Feb-21,183.25,37800.0,269,6926850.0,0,slow moving
10-Feb-21,136.48,28350.0,269,3869208.0,0,slow moving
13-Feb-21,142.34,28350.0,269,4035339.0,0,slow moving
15-Feb-21,187.83,37800.0,269,7099974.0,0,slow moving
22-Feb-21,140.78,28350.0,269,3991113.0,0,slow moving
04-Mar-21,947.87,234000.0,269,221801580.0,2,medium moving
09-Mar-21,697.88,175500.0,269,122477940.0,0,slow moving
11-Mar-21,1181.26,292500.0,269,345518550.0,2,medium moving
16-Mar-21,240.89,58500.0,269,14092065.0,0,slow moving
18-Mar-21,474.35,117000.0,269,55498950.0,0,slow moving
19-Mar-21,1224.19,292500.0,269,358075575.0,2,medium moving
24-Mar-21,429.52,105300.0,269,45228456.0,0,slow moving
25-Mar-21,1440.59,351000.0,269,505647090.0,2,medium moving
26-Mar-21,241.29,58500.0,269,14115465.0,0,slow moving
31-Mar-21,431.66,105300.0,269,45453798.0,0,slow moving
12-Mar-21,235.82,63000.0,269,14856660.0,0,slow moving
